bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,resumen,ejemplares,disponibilidad,pasillo,estante
637,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,056352474X,9.78E+12,eng,2,10,2,9/20/2004,BBC Worldwide,Resumen de: The Long Goodbye (Philip Marlowe  #6),1,1,9,3
638,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,067003472X,9.78E+12,eng,448,10135,330,2/24/2006,Viking Books,Resumen de: Breaking the Spell: Religion as a Natural Phenomenon,2,2,5,2
639,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.04,068482471X,9.78E+12,eng,588,13563,235,06/12/96,Simon  Schuster,Resumen de: Darwin's Dangerous Idea: Evolution and the Meanings of Life,4,4,5,3
640,Freedom Evolves,Daniel C. Dennett,3.83,142003840,9.78E+12,eng,368,2324,88,1/27/2004,Penguin,Resumen de: Freedom Evolves,2,1,4,1
641,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,3.95,262540371,9.78E+12,eng,424,573,11,7/13/1981,MIT Press,Resumen de: Brainstorms: Philosophical Essays on Mind and Psychology,3,3,10,3
642,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett,3.82,465073514,9.78E+12,eng,192,1555,63,06/12/97,Basic Books,Resumen de: Kinds of Minds: Towards an Understanding of Consciousness,1,1,3,2
643,Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation,Nicholas Humphrey/Daniel C. Dennett,3.61,387987207,9.78E+12,en-US,244,21,3,06/04/99,Copernicus Books,Resumen de: Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation,5,5,1,3
644,Elbow Room: The Varieties of Free Will Worth Wanting,Daniel C. Dennett,3.92,262540428,9.78E+12,eng,212,515,37,11/21/1984,MIT Press,Resumen de: Elbow Room: The Varieties of Free Will Worth Wanting,2,1,5,2
645,The Mind’s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett,4.14,553345842,9.78E+12,eng,512,4786,92,04/01/85,Bantam Books,Resumen de: The Mind’s I: Fantasies and Reflections on Self and Soul,4,3,7,3
646,The Illustrated A Brief History of Time,Stephen Hawking,4.17,553103741,9.78E+12,eng,256,817,63,11/01/96,Bantam Books,Resumen de: The Illustrated A Brief History of Time,2,2,3,2
647,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow,4.22,553804367,9.78E+12,eng,176,24035,828,9/27/2005,Bantam,Resumen de: A Briefer History of Time,2,1,9,1
648,The Universe in a Nutshell,Stephen Hawking,4.15,055380202X,9.78E+12,eng,216,29607,645,11/06/01,Bantam,Resumen de: The Universe in a Nutshell,5,1,3,1
649,God Created the Integers: The Mathematical Breakthroughs That Changed History,Stephen Hawking,4.07,762419229,9.78E+12,eng,1160,1682,51,10/04/05,Running Press Book Publishers,Resumen de: God Created the Integers: The Mathematical Breakthroughs That Changed History,4,2,7,1
650,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,4.29,465081983,9.78E+12,eng,304,1469,22,10/09/98,Basic Books,Resumen de: Stephen Hawking's Universe: The Cosmos Explained,3,2,7,1
651,The Future of Spacetime,Stephen Hawking/Kip S. Thorne/Igor Novikov/Timothy Ferris/Alan Lightman/Richard     Price,3.94,039332446X,9.78E+12,eng,224,257,10,6/17/2003,W. W. Norton  Company,Resumen de: The Future of Spacetime,2,2,7,3
652,Stephen Hawking's Universe,John Boslough,4.02,380707632,9.78E+12,eng,160,674,30,06/01/89,Avon,Resumen de: Stephen Hawking's Universe,4,1,3,2
653,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,691050848,9.78E+12,eng,152,989,40,10/08/00,Princeton University Press,Resumen de: The Nature of Space and Time,2,2,8,1
654,The Physics of Star Trek,Lawrence M. Krauss/Stephen Hawking,3.83,60977108,9.78E+12,eng,188,4774,178,8/16/1996,ReganBooks,Resumen de: The Physics of Star Trek,1,1,8,3
655,Falconry & Hawking,Phillip Glasier,4.31,713484071,9.78E+12,eng,352,51,5,02/01/06,Batsford,Resumen de: Falconry & Hawking,2,2,10,1
656,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris,4.13,316281336,9.78E+12,eng,859,371,12,6/30/1993,Back Bay Books,Resumen de: The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,3,3,1,3
657,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand/Robert Mayhew/Peter   Schwartz,3.96,452282314,9.78E+12,en-US,192,429,39,02/01/01,New American Library,Resumen de: The Art of Nonfiction: A Guide for Writers and Readers,1,1,4,2
658,The Journals of Ayn Rand,Ayn Rand/Leonard Peikoff/David Harriman,3.94,452278872,9.78E+12,eng,752,317,14,08/01/99,NAL,Resumen de: The Journals of Ayn Rand,2,1,3,2
659,The Fountainhead,Ayn Rand/Leonard Peikoff,3.87,451191153,9.78E+12,eng,704,271754,10063,09/01/96,Signet Book,Resumen de: The Fountainhead,5,3,4,2
660,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,446618764,9.78E+12,eng,624,69,6,11/01/06,Grand Central Life & Style,Resumen de: The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,1,1,10,3
661,The 3-Hour Diet: On the Go,Jorge Cruise,3.1,60793198,9.78E+12,en-US,192,31,2,10/18/2005,William Morrow Paperbacks,Resumen de: The 3-Hour Diet: On the Go,1,1,5,2
662,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann/Joseph Chilton Pearce/Neale Donald Walsch,4.23,1400051576,9.78E+12,en-US,400,1392,136,4/27/2004,Broadway Books,Resumen de: The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,1,1,2,2
663,Specimen Days,Michael Cunningham,3.58,312425023,9.78E+12,eng,336,4462,446,4/18/2006,Picador USA,Resumen de: Specimen Days,5,5,10,3
664,A Home at the End of the World,Michael Cunningham,3.91,312424086,9.78E+12,eng,342,14769,658,07/01/04,Picador,Resumen de: A Home at the End of the World,4,2,2,1
665,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,316172324,9.78E+12,en-US,277,4254,355,01/11/05,Little  Brown and Company,Resumen de: Blink: The Power of Thinking Without Thinking,1,1,10,3
666,Blink,Ted Dekker,4.17,849945119,9.78E+12,eng,400,13334,502,10/11/04,Thomas Nelson,Resumen de: Blink,5,5,5,3
667,Blink-182: Tales from Beneath Your Mom,Mark Hoppus/Anne Hoppus/Alex Gaskarth,4.39,743422074,9.78E+12,eng,112,169,22,10/02/01,MTV Books,Resumen de: Blink-182: Tales from Beneath Your Mom,3,1,6,1
668,The Complete Novels,Jane Austen/Hugh  Thomson,4.55,517147688,9.78E+12,eng,1103,300,31,09/03/95,Gramercy Books,Resumen de: The Complete Novels,1,1,3,3
669,The Jane Austen Book Club,Karen Joy Fowler,3.08,452286530,9.78E+12,eng,288,57720,3535,4/26/2005,G.P. Putnam's Sons,Resumen de: The Jane Austen Book Club,4,2,8,2
670,Jane Austen: The Complete Novels,Jane Austen,4.55,517118297,9.78E+12,eng,1103,267,24,06/01/94,Gramercy Books,Resumen de: Jane Austen: The Complete Novels,5,5,10,1
671,Jane Austen's Letters,Jane Austen/Deirdre Le Faye,4.16,192832972,9.78E+12,eng,672,2278,69,04/03/97,Oxford University Press  USA,Resumen de: Jane Austen's Letters,1,1,4,3
672,Persuasion,Jane Austen/James Kinsley/Anna Massey/Richard S. Hartmetz/Maurgaux Motin/Deidre Shauna Lynch,4.14,192802631,9.78E+12,eng,249,441462,11308,3/18/2004,Oxford University Press,Resumen de: Persuasion,5,5,9,2
673,Tea with Jane Austen,Kim Wilson/Tom Carpenter,3.79,097212179X,9.78E+12,eng,128,1442,108,09/03/04,Jones Books,Resumen de: Tea with Jane Austen,3,3,8,3
674,The Old Man and the Sea,Ernest Hemingway/Donald Sutherland,3.77,743564367,9.78E+12,eng,3,393,77,05/01/06,Simon  Schuster Audio,Resumen de: The Old Man and the Sea,1,1,9,1
675,Cliffs Notes on Hemingway's The Old Man and the Sea,Jeanne Sallade Criswell/Gary Carey,2.83,764586602,9.78E+12,en-US,80,4,0,12/05/00,Cliffs Notes,Resumen de: Cliffs Notes on Hemingway's The Old Man and the Sea,4,4,4,1
676,Flaubert's Parrot,Julian Barnes,3.66,679731369,9.78E+12,eng,190,9373,606,11/27/1990,Vintage,Resumen de: Flaubert's Parrot,3,1,9,2
677,Flaubert in Egypt: A Sensibility on Tour,Gustave Flaubert/Francis Steegmuller,3.62,140435824,9.78E+12,eng,230,378,31,3/30/1996,Penguin Books (Penguin Classics),Resumen de: Flaubert in Egypt: A Sensibility on Tour,4,1,10,1
678,A Sentimental Education,Gustave Flaubert/Douglas Parmée,3.83,192836226,9.78E+12,eng,464,105,7,5/18/2000,Oxford University Press,Resumen de: A Sentimental Education,5,3,7,2
679,Three Tales,Gustave Flaubert/Roger Whitehouse/Geoffrey Wall,3.69,140448004,9.78E+12,eng,110,3190,150,1/27/2005,Penguin Classics,Resumen de: Three Tales,3,1,9,1
680,Sentimental Education,Gustave Flaubert/Robert Baldick/Geoffrey Wall,3.83,140447970,9.78E+12,eng,460,13499,388,02/05/04,Penguin Classics,Resumen de: Sentimental Education,5,2,10,2
681,The Family Idiot 5: Gustave Flaubert 1821-1857,Jean-Paul Sartre/Carol Cosman,3.8,226735192,9.78E+12,en-US,632,5,1,1/26/1994,University of Chicago Press,Resumen de: The Family Idiot 5: Gustave Flaubert 1821-1857,4,3,10,3
682,Middlesex,Jeffrey Eugenides,4,312422156,9.78E+12,eng,529,540349,19548,9/16/2003,Picador USA,Resumen de: Middlesex,3,2,10,1
683,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.28,743270754,9.78E+12,eng,916,133840,6118,9/26/2006,Simon & Schuster,Resumen de: Team of Rivals: The Political Genius of Abraham Lincoln,2,1,6,1
684,John Adams,David McCullough,4.06,743223136,9.78E+12,eng,751,282649,5325,5/22/2001,Simon & Schuster Paperbacks,Resumen de: John Adams,5,1,10,3
685,The John Adams Reader: Eseential Writings on an American Composer,Thomas May/John   Adams,3.5,1574671324,9.78E+12,eng,455,20,5,06/01/06,Amadeus,Resumen de: The John Adams Reader: Eseential Writings on an American Composer,5,2,8,1
686,The Letters of John and Abigail Adams,Abigail Adams/Frank Shuffelton,4.14,142437115,9.78E+12,eng,512,275,28,12/30/2003,Penguin Classics,Resumen de: The Letters of John and Abigail Adams,5,2,7,3
687,Passionate Sage: The Character and Legacy of John Adams,Joseph J. Ellis,4.05,393311333,9.78E+12,eng,288,2622,78,2/17/2001,W. W. Norton  Company,Resumen de: Passionate Sage: The Character and Legacy of John Adams,1,1,1,3
688,The Portable John Adams,John  Adams/John Patrick Diggins,4.17,142437786,9.78E+12,eng,533,57,0,6/29/2004,Penguin Books,Resumen de: The Portable John Adams,4,3,3,3
689,Sex For Dummies,Ruth Westheimer,3.65,076455302X,9.78E+12,eng,432,10,0,12/28/2000,For Dummies,Resumen de: Sex For Dummies,4,2,2,2
690,Baby Signing For Dummies,Jennifer Watson,3.64,471773867,9.78E+12,eng,257,37,9,10/01/06,John Wiley & Sons,Resumen de: Baby Signing For Dummies,3,2,1,1
691,The Feeling Good Handbook,David D. Burns,4,452281326,9.78E+12,eng,729,4797,124,10/28/1999,Penguin,Resumen de: The Feeling Good Handbook,3,2,2,3
692,On Death and Dying,Elisabeth Kübler-Ross,4.16,684842238,9.78E+12,eng,288,144,10,07/02/97,Scribner,Resumen de: On Death and Dying,1,1,9,3
693,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,Elisabeth Kübler-Ross,4.07,684839377,9.78E+12,eng,192,197,7,06/09/97,Scribner,Resumen de: Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,5,4,1,1
694,The Last Dance: Encountering Death and Dying,Lynne Ann DeSpelder/Albert Lee Strickland,3.77,72920963,9.78E+12,eng,664,123,13,02/06/04,McGraw-Hill Humanities/Social Sciences/Languages,Resumen de: The Last Dance: Encountering Death and Dying,4,2,7,3
695,Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),Mark Shepard,3.62,938497197,9.78E+12,eng,46,55,7,01/01/02,Simple Productions,Resumen de: Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),4,4,8,3
696,The Seven Habits of Highly Effective People,Stephen R. Covey,4.1,671708635,9.78E+12,eng,368,2505,233,9/15/1990,Free Press,Resumen de: The Seven Habits of Highly Effective People,1,1,4,2
697,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,743250974,9.78E+12,eng,192,1874,114,01/06/04,Simon  Schuster,Resumen de: The 7 Habits of Highly Effective People Personal Workbook,1,1,3,3
698,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,3.9,671887173,9.78E+12,eng,384,336,26,3/21/1994,Simon  Schuster,Resumen de: Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,2,2,8,1
699,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.14,1932073205,9.78E+12,en-US,240,39947,1622,4/13/2006,HJ Kramer,Resumen de: Way of the Peaceful Warrior: A Book That Changes Lives,4,1,8,2
700,Secret of the Peaceful Warrior,Dan Millman/Robert D. San Souci/T. Taylor Bruce,4.15,915811235,9.78E+12,en-US,32,156,13,12/28/1992,HJ Kramer,Resumen de: Secret of the Peaceful Warrior,4,2,2,2
701,It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,425179613,9.78E+12,eng,294,35050,1833,09/01/01,Berkley Publishing Group,Resumen de: It's Not about the Bike: My Journey Back to Life,1,1,2,1
702,23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,John Wilcockson/Graham   Watson,3.67,306814552,9.78E+12,eng,344,360,26,6/15/2005,Da Capo Press,Resumen de: 23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,2,1,9,2
703,Truman,David McCullough,4.12,671869205,9.78E+12,eng,1120,71764,1937,6/14/1993,Simon  Schuster,Resumen de: Truman,3,3,3,1
704,The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,4.2,140009691X,9.78E+12,eng,320,3993,217,9/13/2005,Vintage,Resumen de: The Complete Stories of Truman Capote,4,3,6,2
705,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,067960085X,9.78E+12,eng,162,5658,699,1/13/1994,Modern Library,Resumen de: Breakfast at Tiffany's: A Short Novel and Three Stories,4,4,5,3
706,Murder at The Washington Tribune (Capital Crimes  #21),Margaret Truman,3.58,345478207,9.78E+12,eng,384,585,78,10/31/2006,Ballantine Books,Resumen de: Murder at The Washington Tribune (Capital Crimes  #21),4,2,1,1
707,Murder at Ford's Theatre (Capital Crimes  #19),Margaret Truman,3.74,449007383,9.78E+12,en-US,376,623,68,9/30/2003,Fawcett,Resumen de: Murder at Ford's Theatre (Capital Crimes  #19),5,4,4,1
708,Other Voices  Other Rooms,Truman Capote,3.8,679745645,9.78E+12,eng,232,10635,656,02/01/94,Vintage,Resumen de: Other Voices  Other Rooms,1,1,6,2
709,In Cold Blood,Truman Capote/Scott Brick,4.07,073933364X,9.78E+12,eng,15,563,133,01/03/06,Random House Audio,Resumen de: In Cold Blood,1,1,10,2
710,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Steven Johnson,3.96,684868768,9.78E+12,en-US,288,2769,200,09/10/02,Scribner,Resumen de: Emergence: The Connected Lives of Ants  Brains  Cities  and Software,2,1,4,3
711,Emergence: Labeled Autistic,Temple Grandin/Margaret M. Scariano,4.07,446671827,9.78E+12,en-GB,200,1827,154,09/01/96,Grand Central Publishing,Resumen de: Emergence: Labeled Autistic,3,3,5,2
712,The Emergence of Life on Earth: A Historical and Scientific Overview,Iris Fry,4.02,813527406,9.78E+12,eng,344,48,5,02/01/00,Rutgers University Press,Resumen de: The Emergence of Life on Earth: A Historical and Scientific Overview,3,1,9,2
713,The Ghost Stories of Edith Wharton,Edith Wharton/Laszlo Kubinyi,3.89,684842572,9.78E+12,eng,303,2842,182,10/10/97,Scribner,Resumen de: The Ghost Stories of Edith Wharton,4,4,9,1
714,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,Edith Wharton/R.W.B. Lewis,4.3,940450313,9.78E+12,eng,1328,446,29,05/12/86,Library of America,Resumen de: The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,3,1,6,3
715,Collected Stories  1911-1937,Edith Wharton/Maureen Howard,4.25,1883011949,9.78E+12,eng,848,55,9,1/29/2001,Library of America,Resumen de: Collected Stories  1911-1937,4,4,10,3
716,Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance,Edith Wharton/Cynthia Griffin Wolff,4.22,940450534,9.78E+12,eng,1137,67,9,04/01/90,Library of America,Resumen de: Novellas and Other Writings: Madame de Treymes / Ethan Frome / Summer / Old New York / The Mother’s Recompense / A Backward Glance,5,2,7,1
717,The House of Mirth,Edith Wharton,3.95,486420493,9.78E+12,eng,272,749,62,08/06/02,Dover Publications,Resumen de: The House of Mirth,5,5,6,2
718,Below the Root,Zilpha Keatley Snyder/Alton Raible,4.08,689304579,9.78E+12,eng,231,41,9,01/01/75,Atheneum Books,Resumen de: Below the Root,3,3,5,1
719,The Witches of Worm,Zilpha Keatley Snyder,3.69,440802504,9.78E+12,eng,183,40,12,05/01/91,Dell Yearling,Resumen de: The Witches of Worm,5,3,8,3
720,The Deeper Meaning of Liff,Douglas Adams/John Lloyd,3.93,307236013,9.78E+12,eng,192,3986,85,4/19/2005,Three Rivers Press,Resumen de: The Deeper Meaning of Liff,4,3,3,3
721,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,3.98,1597770078,9.78E+12,eng,6,58,15,9/30/2005,Phoenix Audio,Resumen de: Dirk Gently's Holistic Detective Agency (Dirk Gently #1),4,4,6,1
722,The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,4.15,618056998,9.78E+12,eng,502,4689,171,06/06/00,Mariner Books,Resumen de: The Letters of J.R.R. Tolkien,4,1,7,2
723,The History of the Lord of the Rings (The History of Middle-earth #6-9),J.R.R. Tolkien/Christopher Tolkien,4.38,618083553,9.78E+12,en-US,1680,237,3,09/01/00,Mariner Books,Resumen de: The History of the Lord of the Rings (The History of Middle-earth #6-9),2,2,3,3
724,The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,3.98,395291305,9.78E+12,eng,207,4685,74,5/28/1980,Houghton Mifflin Company,Resumen de: The Languages of Tolkien's Middle-Earth,5,2,6,1
725,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618574999,9.78E+12,en-US,1438,232,9,06/01/05,Mariner Books,Resumen de: The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),4,3,4,2
726,Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.85,618009361,9.78E+12,eng,127,5526,225,11/15/1999,Houghton Mifflin Harcourt,Resumen de: Farmer Giles of Ham,5,5,7,1
727,Tandia,Bryce Courtenay,4.05,140272925,9.78E+12,eng,905,8461,369,8/31/1998,Penguin Books Australia Ltd.,Resumen de: Tandia,1,1,2,3
728,Matthew Flinders' Cat,Bryce Courtenay,3.8,670910619,9.78E+12,eng,611,2737,161,12/31/2002,Viking,Resumen de: Matthew Flinders' Cat,4,2,9,1
729,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,140271570,9.78E+12,eng,671,3920,132,8/31/2001,Penguin Books Australia Ltd.,Resumen de: Solomon's Song (The Potato Factory  #3),1,1,6,1
730,An Introduction to Old Norse,E.V. Gordon/A.R. Taylor,4.1,198111843,9.78E+12,eng,412,104,7,7/23/1981,Oxford University Press,Resumen de: An Introduction to Old Norse,3,1,9,1
731,Cold Counsel: Women in Old Norse Literature and Myth,Sarah M.  Anderson/Karen Swenson,3.68,815319665,9.78E+12,eng,320,19,2,12/21/2002,Routledge,Resumen de: Cold Counsel: Women in Old Norse Literature and Myth,5,2,4,3
732,Brave Companions: Portraits in History,David McCullough,3.98,671792768,9.78E+12,eng,240,3460,482,11/01/92,Simon Schuster,Resumen de: Brave Companions: Portraits in History,1,1,6,3
733,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,4.12,671447548,9.78E+12,eng,445,23064,1191,05/12/82,Simon  Schuster,Resumen de: Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,4,1,10,3
